p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
5866	8.52180700106054e-15	0.39862489970942	0.323	0.095	7.77290382951038e-13	5	SESN1
5867	8.67882921881315e-15	0.418411818629321	0.291	0.076	7.86404702833642e-13	5	MIAT
5868	9.80279790463804e-15	0.398713642395059	0.52	0.228	8.82444023141044e-13	5	CHST12
5869	1.07169094819851e-14	0.32054793243739	0.213	0.041	9.58467495424548e-13	5	TGFBR3
5870	1.30855141594336e-14	-1.59060805100764	0.024	0.369	1.16275346140567e-12	5	MNDA
5871	1.31862811488258e-14	-1.1673302813597	0.008	0.35	1.16419647604345e-12	5	SERPINA1
5872	1.74301629767064e-14	-0.553171839651976	0.039	0.394	1.5194027511277e-12	5	CD4
5873	2.37500982739063e-14	-0.794422925626797	0.063	0.422	2.05729624859441e-12	5	YBX3
5874	2.40437308155271e-14	-0.689771191317108	0.031	0.379	2.06971440326409e-12	5	IRF8
5875	3.36122502381317e-14	-0.603252903628428	0.079	0.436	2.85766371931967e-12	5	CAPG
5876	3.93197653712299e-14	-0.82177224658003	0.11	0.457	3.30214102718262e-12	5	HLA-DMB
5877	4.13927786878318e-14	-1.00524834618834	0.008	0.343	3.45516812646974e-12	5	CSTA
5878	4.44005497241805e-14	-0.327664944826794	1	0.984	3.68390826115144e-12	5	TMSB10
5879	4.72487625053207e-14	-0.885380075371709	0.26	0.571	3.89674973644181e-12	5	BRI3
5880	4.8418168777402e-14	-0.518914671380996	0.039	0.383	3.96942522959022e-12	5	IL6R
5881	4.97632994383428e-14	-0.515177396910851	0.039	0.388	4.05556167552838e-12	5	LAT2
5882	5.67736965600327e-14	-0.522662131082827	0.016	0.348	4.59967131012547e-12	5	SYK
5883	5.77790195344218e-14	-3.24557834821954	0.11	0.435	4.65374524004439e-12	5	LYZ
5884	6.63502070167793e-14	0.259499375426217	0.165	0.026	5.31303140257036e-12	5	TTC16
5885	6.6776241093444e-14	-0.650058896875991	0.008	0.336	5.31623796867054e-12	5	LMO2
5886	6.84797849437195e-14	-0.534740726843117	0.134	0.5	5.42052918407959e-12	5	CD55
5887	7.67573097951484e-14	-3.6392285501584	0.102	0.425	6.0410195874776e-12	5	S100A9
5888	7.94755557278982e-14	-0.691501664534782	0.016	0.345	6.21941380136558e-12	5	HCK
5889	8.05431488958475e-14	-0.749337908541379	0.079	0.416	6.26734909459044e-12	5	FCGRT
5890	8.40931271893456e-14	0.349384286443104	1	0.997	6.50682382460032e-12	5	MT-ND5
5891	1.02907690788761e-13	0.473819929147646	0.85	0.531	7.87415347352007e-12	5	MYO1F
5892	1.12011873125495e-13	-0.517066634515032	0.016	0.345	8.5234228097096e-12	5	ACTN1
5893	1.25721617469178e-13	-0.646833317736247	0.031	0.366	9.51408701869771e-12	5	HLA-DRB5
5894	1.31194774185704e-13	0.692925273930234	0.457	0.209	9.87401980797653e-12	5	CMC1
5895	1.35150582422847e-13	0.399337654545308	0.756	0.486	1.0116461802771e-11	5	AAK1
5896	1.42005195424768e-13	-0.797502438677669	0.008	0.334	1.05720949004612e-11	5	TNFAIP2
5897	1.49285298127043e-13	-0.795827434555608	0.016	0.343	1.10543355435686e-11	5	CLEC7A
5898	1.91321895255773e-13	-1.8121737000165	0.024	0.344	1.40913179858704e-11	5	VCAN
5899	1.93241908172905e-13	-0.54116295429903	0.024	0.35	1.41570255386459e-11	5	ALOX5
5900	1.99092556017552e-13	0.273909653808277	0.992	0.978	1.45084749948664e-11	5	HLA-E
5901	2.24549840803822e-13	-0.725724210096224	0.008	0.326	1.62774997757423e-11	5	TGFBI
5902	2.32201316964378e-13	-1.76843700203973	0.717	0.827	1.67440248091643e-11	5	CD74
5903	2.36814576126371e-13	-0.451126304403439	0.945	0.973	1.69877456093152e-11	5	JUND
5904	2.52524767058891e-13	0.477220301787107	0.22	0.046	1.80208477549332e-11	5	FGFBP2
5905	2.69327461860087e-13	-0.664214988749872	0.157	0.489	1.91208615061803e-11	5	PPT1
5906	2.99873062626818e-13	-1.67795356078496	0.323	0.578	2.11802650849188e-11	5	HLA-DPA1
5907	3.28825593720873e-13	-1.00097784327059	0.024	0.341	2.31067086852938e-11	5	CD36
5908	3.41694416892418e-13	-1.03207658301237	0.016	0.336	2.38528926567736e-11	5	CPVL
5909	3.42908062589209e-13	0.373172173583736	0.394	0.147	2.38528926567736e-11	5	CBLB
5910	3.96814149473538e-13	-2.038914245246	0.008	0.32	2.73498938717394e-11	5	S100A12
5911	3.97152310632969e-13	0.289041992614628	0.268	0.07	2.73498938717394e-11	5	PLEKHF1
5912	4.54973534431302e-13	-0.597786466195085	0.008	0.319	3.11758730831956e-11	5	TIMP2
5913	4.62653828634834e-13	-1.23488922745774	0.181	0.486	3.15452038702355e-11	5	TYMP
5914	4.7812012791796e-13	-0.55916688494733	0.276	0.617	3.24391552798723e-11	5	SMAP2
5915	5.01804216107373e-13	-1.18964164929368	0.016	0.329	3.3879164061014e-11	5	MS4A6A
5916	6.00841696635849e-13	-1.06519969120994	0.008	0.321	4.03677692086124e-11	5	CD14
5917	6.1279419807767e-13	-0.662101067620508	0.008	0.319	4.09709441268143e-11	5	ALDH2
5918	7.60661189952166e-13	-0.70482805859664	0.031	0.347	5.06115293198608e-11	5	TNFSF13B
5919	7.83906173976392e-13	-3.66653275936447	0.071	0.379	5.19074025681579e-11	5	S100A8
5920	9.7923791543962e-13	-0.840336026065929	0.213	0.525	6.45313100925832e-11	5	CEBPB
5921	1.0047185958312e-12	-0.916136180727522	0.016	0.321	6.58951867637289e-11	5	AC020656.1
5922	1.03146163283924e-12	0.479255264266503	0.709	0.477	6.70109484391264e-11	5	CTSC
5923	1.05271001973589e-12	-0.609516812086967	0.008	0.317	6.77522201019741e-11	5	RAB32
5924	1.16717990780853e-12	-0.491325482662437	0.039	0.362	7.47700877685902e-11	5	LGALS9
5925	1.24095105099196e-12	0.394355085740299	0.457	0.2	7.91278649320015e-11	5	OPTN
5926	1.27789468334427e-12	-0.683295648166808	0.465	0.712	8.11080344410169e-11	5	EVI2B
5927	1.36948735056305e-12	0.422536665044404	0.803	0.552	8.65227031160776e-11	5	LY6E
5928	1.40310240030003e-12	0.332978406509791	0.984	0.935	8.82416865722934e-11	5	RPL36AL
5929	1.42344253070703e-12	0.967623353747514	0.189	0.04	8.91139726155813e-11	5	S100B
5930	1.53603965185951e-12	-0.748270620708046	0.236	0.537	9.57279372174707e-11	5	LTA4H
5931	1.56273514594482e-12	0.448327971279386	0.512	0.267	9.69529331761171e-11	5	SLC20A1
5932	1.64323549105275e-12	0.468825994886828	0.496	0.244	1.01036975081561e-10	5	ODF2L
5933	1.9158284836795e-12	-0.474511298745148	0.087	0.423	1.17274247580968e-10	5	MAP3K1
5934	2.03473709898784e-12	-0.779301230800167	0.094	0.408	1.24001920638759e-10	5	RNF130
5935	2.1167329682979e-12	-0.568394672406012	0.008	0.305	1.28430674768137e-10	5	CD302
5936	2.19182969224382e-12	-0.716278416730822	0.016	0.317	1.32171906731849e-10	5	SLC11A1
5937	2.19758706466226e-12	0.516836969954878	0.48	0.246	1.32171906731849e-10	5	PHACTR2
5938	2.61219893119587e-12	-1.3686144693661	0.283	0.567	1.55748120689873e-10	5	HLA-DPB1
5939	2.96825970435977e-12	-0.446615170470889	0.016	0.315	1.76214831500634e-10	5	BTK
5940	3.09323119528766e-12	-0.839983531082611	0.008	0.303	1.82845807951489e-10	5	PLBD1
5941	3.14639975366906e-12	-0.561206507628899	0.047	0.369	1.85193862424291e-10	5	NCF1C
5942	3.65199474496366e-12	-0.716047215364255	0.024	0.326	2.14037972861211e-10	5	SLC7A7
5943	3.76406559484952e-12	0.403451749649204	0.874	0.702	2.19671506092637e-10	5	GTF3A
5944	3.78935171805168e-12	-0.727189159388054	0.008	0.304	2.20214097943991e-10	5	MARCKS
5945	4.15498422592111e-12	-0.866574759776769	0.031	0.328	2.4044788967904e-10	5	CSF3R
5946	4.44539634150369e-12	-0.532278405553534	0.008	0.298	2.55904830515464e-10	5	LRRC25
5947	4.45924339822198e-12	0.26615673796044	0.134	0.019	2.55904830515464e-10	5	FCRL6
5948	4.64539579653511e-12	-0.70861932474653	0.165	0.483	2.64384447544124e-10	5	HLA-DMA
5949	5.48083224401345e-12	0.408876160235277	0.709	0.397	3.10648158423034e-10	5	ID2
5950	5.77770156322758e-12	-0.980885604466522	0.031	0.324	3.26132309960383e-10	5	DUSP6
5951	6.32167168263972e-12	-0.767897307197167	0	0.286	3.553811595306e-10	5	MS4A7
5952	6.58685022420789e-12	-0.305231357604723	1	0.976	3.6729023537658e-10	5	RPS11
5953	7.21037578887361e-12	-1.14000745120686	0.803	0.914	4.00437523145791e-10	5	FOS
5954	7.52206648376325e-12	0.259665270819968	0.205	0.045	4.16069966589844e-10	5	TBX21
5955	7.69133799960589e-12	0.294938627127268	0.26	0.074	4.23731193074288e-10	5	MMP25-AS1
5956	8.66797235932155e-12	-0.485570474435869	0.016	0.307	4.75633399621258e-10	5	RNASE6
5957	8.85900898577383e-12	-0.428405597475892	0.047	0.359	4.84187026829615e-10	5	DAPP1
5958	9.16381790806946e-12	-0.594430873714786	0.008	0.291	4.98866656315576e-10	5	FPR1
5959	9.21420190905206e-12	0.418140682844531	0.276	0.077	4.99634657060528e-10	5	CD8B
5960	9.7553483550181e-12	0.363513176988377	0.299	0.099	5.26903579975154e-10	5	H2BC8
5961	1.15177841183369e-11	-0.487583780049073	0.008	0.289	6.19665783835367e-10	5	RAB31
5962	1.18217467686875e-11	-0.796292423897863	0.063	0.355	6.33544428969389e-10	5	CFD
5963	1.20059926454072e-11	0.412788519388727	0.772	0.562	6.40924560872844e-10	5	FYN
5964	1.42654042599529e-11	-0.587302098334981	0.11	0.417	7.58600049700119e-10	5	ADA2
5965	1.44020360912474e-11	-0.47289951159772	0.346	0.673	7.6292016571058e-10	5	TMEM123
5966	1.66083707486403e-11	0.286055580992923	0.882	0.703	8.73080497408486e-10	5	TGFB1
5967	1.67111317975552e-11	-1.21538231297259	0.969	0.974	8.75142274706189e-10	5	FTL
5968	1.87415043888419e-11	-0.672969078649938	0.031	0.319	9.77752802831512e-10	5	KCTD12
5969	1.88544677174409e-11	0.320701325295019	0.228	0.062	9.79934278763448e-10	5	SLAMF7
5970	1.90582753559774e-11	0.368014423922913	0.386	0.155	9.86803107059689e-10	5	CD96
5971	2.08731263028126e-11	-0.555350459076522	0.016	0.299	1.0767249759125e-09	5	CLEC12A
5972	2.12764031834549e-11	-0.444417424537605	0.031	0.323	1.09343246658852e-09	5	SERINC5
5973	2.2191520015554e-11	-0.502020672273324	0.031	0.327	1.13201409323787e-09	5	CPPED1
5974	2.34203948760384e-11	-0.420609127957102	0.016	0.295	1.18591580377822e-09	5	HHEX
5975	2.37866257541615e-11	-0.661133390027339	0.008	0.283	1.20004833887204e-09	5	C5AR1
5976	2.58029982815263e-11	-0.480982144346856	0.008	0.284	1.29702443551628e-09	5	LILRB2
5977	2.95907214462757e-11	-0.482083451018691	0	0.271	1.48201093265293e-09	5	LRRK2
5978	3.08478152330887e-11	-0.913199030302088	0.228	0.493	1.53937304059903e-09	5	APLP2
5979	3.19429235163093e-11	-0.524445972564256	0.11	0.419	1.58388668158928e-09	5	SCPEP1
5980	3.19698320977144e-11	0.364778491806838	0.764	0.579	1.58388668158928e-09	5	HLA-F
5981	3.55324933016626e-11	-0.45881684629853	0.024	0.309	1.7540825456767e-09	5	DPYSL2
5982	3.58050622406693e-11	0.387860380782921	0.504	0.236	1.75731438777333e-09	5	CD6
5983	3.5853143321303e-11	-0.763932954079151	0.008	0.281	1.75731438777333e-09	5	LGALS2
5984	3.68850246894413e-11	0.41535993534948	0.748	0.589	1.8014803015875e-09	5	PDIA3
5985	3.75191319046459e-11	0.351584712943895	0.835	0.676	1.82597527817204e-09	5	PPIB
5986	4.39553721843444e-11	0.374739853935956	0.913	0.85	2.12420119682448e-09	5	UBB
5987	4.74636340396428e-11	-1.36907932456043	0.386	0.607	2.28572248820979e-09	5	PSAP
5988	5.33041482906887e-11	0.252356311852764	0.189	0.045	2.55804193173399e-09	5	MT1E
5989	5.37470828417372e-11	0.528718515727295	0.646	0.466	2.57034226381683e-09	5	XBP1
5990	5.51162353406624e-11	-0.5807796919962	0.031	0.31	2.62661054735011e-09	5	IGSF6
5991	5.53050939324427e-11	-0.645489594020302	0.055	0.343	2.62661054735011e-09	5	HLA-DQA2
5992	5.98606772070409e-11	-0.452325155388578	0.252	0.571	2.83319968100541e-09	5	GRB2
5993	6.02853516436649e-11	-0.459527261372704	0.024	0.296	2.8435279047541e-09	5	TBXAS1
5994	6.47707883551111e-11	-0.461958041799813	0.016	0.291	3.04466917411244e-09	5	FCGR2A
5995	6.7828209450262e-11	0.355324020221423	0.732	0.427	3.16677263985918e-09	5	ETS1
5996	7.48955533169841e-11	0.311319449920117	0.992	0.92	3.47318671998257e-09	5	HSP90AA1
5997	8.66983322603536e-11	-0.471062796756128	0.102	0.406	4.00703399403305e-09	5	TMEM154
5998	9.01978326900625e-11	0.363266821205582	0.48	0.227	4.15483193859609e-09	5	PRKCH
5999	1.04729254225903e-10	0.336682158558296	0.331	0.126	4.79214624070885e-09	5	STAT4
6000	1.05390583812818e-10	-0.451688354143592	0.016	0.281	4.80643877766207e-09	5	CD33
6001	1.09180880600678e-10	-0.756461760522918	0.189	0.456	4.96286557265063e-09	5	FGR
6002	1.12218074168731e-10	-0.577423412465362	0.063	0.348	5.08414320896689e-09	5	HVCN1
6003	1.19932152156647e-10	-0.418936501880743	0.008	0.273	5.41582141525738e-09	5	PRAM1
6004	1.50914324351874e-10	-0.604844963270155	0.315	0.589	6.79262414803385e-09	5	SDCBP
6005	1.54057457212562e-10	-0.39066138638389	0.008	0.267	6.91150931006064e-09	5	ENTPD1
6006	1.55126256881327e-10	-0.459677607192128	0.008	0.268	6.93686342865751e-09	5	DMXL2
6007	2.14616363269861e-10	-0.616611605815476	0.189	0.494	9.56605557060128e-09	5	ATP2B1-AS1
6008	2.23928644097343e-10	-0.349553324455426	0.024	0.289	9.94893295210550e-09	5	LY96
6009	2.55314969714505e-10	-0.475048324456499	0.024	0.283	1.12706829419163e-08	5	GAPT
6010	2.73741349088701e-10	-0.512241984730783	0.449	0.706	1.20454939329031e-08	5	PRKCB
6011	2.77558299803849e-10	0.352844505547624	0.945	0.769	1.21745556152816e-08	5	CLIC1
6012	3.27703562127119e-10	-0.351431535485419	0.008	0.263	1.432844813072e-08	5	CREG1
6013	3.36059793419836e-10	-0.86533851732379	0.008	0.26	1.46473149834538e-08	5	NRGN
6014	3.47704082599295e-10	-0.447439515280069	0.008	0.259	1.51070294310413e-08	5	IRAK3
6015	3.53647429191134e-10	-0.42259726469402	0.008	0.261	1.53169372397783e-08	5	PILRA
6016	3.57032369243823e-10	-0.422530817004141	0	0.247	1.54150684062545e-08	5	BST1
6017	3.69601531705595e-10	0.261333773504424	0.504	0.239	1.59078809255661e-08	5	IKZF3
6018	4.11489036431635e-10	0.386366843472769	0.417	0.198	1.7600740679419e-08	5	ATF7IP2
6019	4.4007099675342e-10	-0.458063177867599	0.008	0.257	1.87650087872596e-08	5	BASP1
6020	4.41662173598918e-10	0.399215759906479	0.606	0.397	1.87747318425244e-08	5	PIP4K2A
6021	4.70781454954472e-10	0.309016314723198	0.291	0.106	1.99509937818091e-08	5	IL12RB1
6022	4.78830650262612e-10	0.322848661664618	1	0.952	2.02298605707575e-08	5	PFN1
6023	4.94743905018178e-10	-0.453955935661202	0.157	0.46	2.0838250164573e-08	5	PLEKHO1
6024	4.96369773024794e-10	0.322835458190689	0.323	0.124	2.08429904996051e-08	5	PGGHG
6025	5.02277361838417e-10	-0.364525904794625	0.024	0.282	2.10269486462022e-08	5	FGD2
6026	5.15933584322901e-10	-0.538041773870297	0.142	0.43	2.15331916875131e-08	5	TNFSF10
6027	5.40050467229031e-10	-0.483317443020542	0.606	0.843	2.24716467829168e-08	5	TSC22D3
6028	5.48561760443998e-10	-0.500116101819642	0.134	0.427	2.27570515861301e-08	5	STX7
6029	5.54966633647672e-10	0.419216364459401	0.984	0.967	2.29536199556438e-08	5	JUN
6030	5.65410082727681e-10	-0.388514725351973	0.008	0.253	2.33155481120011e-08	5	C19orf38
6031	5.84353569211662e-10	-1.11310558348917	0.244	0.486	2.40247812201559e-08	5	LGALS1
6032	6.16684583497829e-10	-0.408169270981093	0.071	0.348	2.52785618110583e-08	5	GRINA
6033	6.32963181830746e-10	-0.69173921610336	0.386	0.602	2.58688483779076e-08	5	TALDO1
6034	6.60719893266825e-10	-0.810239428105287	0.409	0.615	2.69233582543313e-08	5	TKT
6035	6.97891659580745e-10	0.287117678994099	1	0.984	2.82707700806047e-08	5	RPS3
6036	7.14846240720868e-10	-0.483239557387348	0.016	0.262	2.88726606259487e-08	5	PLAUR
6037	7.41612401523526e-10	-0.652204657211917	0.008	0.252	2.98661625911799e-08	5	MAFB
6038	7.52912173905653e-10	-0.381748742247535	0.008	0.25	3.02328261551095e-08	5	CIITA
6039	7.88943540865199e-10	-0.682732839170634	0.299	0.542	3.1587556361443e-08	5	ASAH1
6040	8.67082969321078e-10	0.288968381517967	0.685	0.388	3.46154601056788e-08	5	BIN1
6041	8.74141270286067e-10	-0.664027243671437	0.52	0.708	3.47963806810694e-08	5	TSPO
6042	9.32636062926073e-10	-0.880785711050261	0.181	0.441	3.70178573333741e-08	5	RHOB
6043	9.40283588648449e-10	-0.477267742231252	0.024	0.273	3.7214154788664e-08	5	CD93
6044	9.56081671423713e-10	-0.434853831130069	0.142	0.426	3.77309824083633e-08	5	BNIP3L
6045	9.78510008799122e-10	-0.356563723000951	0.024	0.278	3.85057667176866e-08	5	SMCO4
6046	1.00212553793224e-09	-0.419330532242614	0.047	0.311	3.93227208944179e-08	5	LYL1
6047	1.01208931563924e-09	0.377952181701244	0.858	0.777	3.9600869728123e-08	5	SEPTIN7
6048	1.15392258536767e-09	-0.515618235135822	0.016	0.259	4.47689458261094e-08	5	CD300E
6049	1.1876608776211e-09	-0.62436626210733	0.15	0.419	4.59484642344815e-08	5	NFKBIZ
6050	1.27549307366579e-09	-0.384330927561325	0.756	0.855	4.92083084134425e-08	5	SERP1
6051	1.67466496746767e-09	-0.445909157330502	0.567	0.777	6.44278228964589e-08	5	ARPC5
6052	1.89890836494761e-09	0.273056243098139	0.976	0.941	7.2851434290873e-08	5	CORO1A
6053	2.1922440509779e-09	-0.424412344363795	0.898	0.917	8.36392723382785e-08	5	ARPC3
6054	2.40909082332161e-09	-0.431726692176869	0.394	0.67	9.14060823956157e-08	5	RNASET2
6055	2.42110440930927e-09	-0.979824249836064	0.087	0.34	9.16095357951003e-08	5	HLA-DQA1
6056	2.44572290183959e-09	0.361435753533668	0.465	0.244	9.22875110329771e-08	5	ITGB7
6057	2.47003331526528e-09	-0.326373697851851	0.008	0.24	9.29501881178927e-08	5	CD86
6058	2.51001874301924e-09	-0.597968585414011	0.024	0.263	9.41975153885667e-08	5	BCL11A
6059	2.58094310707001e-09	-0.554852869346306	0.016	0.254	9.64655804770498e-08	5	SGK1
6060	2.58446229550798e-09	0.366115244616767	0.803	0.632	9.64655804770498e-08	5	LITAF
6061	2.67456046168584e-09	0.290155644517286	0.953	0.847	9.95587060508081e-08	5	HSPA8
6062	2.70554909160614e-09	-0.469938662948129	0.039	0.288	1.00440775306446e-07	5	MEGF9
6063	2.75773994935878e-09	-0.375785858464575	0.016	0.251	1.02103097641179e-07	5	CD1D
6064	2.90373815933049e-09	0.303877984178597	0.843	0.601	1.07220336912758e-07	5	ACAP1
6065	2.94525143617762e-09	-0.362037920534067	0	0.226	1.08462427888969e-07	5	SIRPA
6066	3.20410365615173e-09	0.364552336713083	0.898	0.811	1.17367339511111e-07	5	SRSF7
6067	3.23234064003319e-09	-0.395299683283924	0.008	0.235	1.18087606459356e-07	5	MGST1
6068	3.26021890977763e-09	-0.491251137703222	0.26	0.54	1.18790992180866e-07	5	SNX2
6069	3.34957218285408e-09	0.417731970921587	0.496	0.278	1.21724690433903e-07	5	PIM1
6070	3.47074748583954e-09	-0.386244078796557	0.11	0.38	1.25796329269653e-07	5	SPINT2
6071	3.54640103698553e-09	-0.356453551065711	0.008	0.236	1.28201001266146e-07	5	RBM47
6072	3.76116233658463e-09	-0.357522952557746	0.031	0.274	1.35608609585812e-07	5	GRK3
6073	3.92240149421334e-09	-0.344264255305654	0.016	0.251	1.41052834934205e-07	5	LRP1
6074	3.93560404800857e-09	0.385282781825337	0.528	0.304	1.41159048315682e-07	5	PBXIP1
6075	3.9949194933218e-09	-0.470648216077552	0.008	0.236	1.42899465730588e-07	5	RBP7
6076	4.00487865911618e-09	-0.709582356448881	0.118	0.374	1.42899465730588e-07	5	NAMPT
6077	4.08650117561481e-09	0.304374604535633	0.787	0.614	1.45435092226726e-07	5	PCSK7
6078	4.32741251865987e-09	-0.337878184750453	0.008	0.234	1.53611991287377e-07	5	LILRA2
6079	4.39944616431659e-09	-0.37812411695699	0.016	0.247	1.55767537329389e-07	5	TLR2
6080	4.49091928913372e-09	-0.537038596200683	0.173	0.423	1.58192919102912e-07	5	CTSH
6081	4.6733885249623e-09	-0.324609435957196	0.016	0.248	1.6420045957731e-07	5	SCIMP
6082	4.70923461306368e-09	-0.383921819959362	0	0.221	1.65038901592178e-07	5	CSF1R
6083	4.75609332712811e-09	-0.459216183440355	0.134	0.403	1.66258054300851e-07	5	IL17RA
6084	4.7919403871222e-09	-0.37591238566862	0.126	0.4	1.67087075827428e-07	5	SPG21
6085	4.81901027061213e-09	-0.349959203042193	0.008	0.233	1.67606637518033e-07	5	AC090559.1
6086	4.9099812129335e-09	-0.491009460002791	0.11	0.368	1.70340481727287e-07	5	NUP214
6087	5.11278275210862e-09	0.364097507474376	0.496	0.305	1.76930544836161e-07	5	PARP8
6088	5.16115878594345e-09	-0.379976357459036	0.142	0.43	1.78156992377943e-07	5	MED13L
6089	5.20769928201319e-09	-0.404343434994718	0.961	0.964	1.78994686051724e-07	5	H3-3A
6090	5.21141865292538e-09	0.349875929051877	0.386	0.176	1.78994686051724e-07	5	LY9
6091	5.46505729385368e-09	-0.384957024027251	0.102	0.366	1.87239388328972e-07	5	UNC93B1
6092	5.49092768890019e-09	-0.327350951543096	0.008	0.233	1.87658925705266e-07	5	ZNF385A
6093	5.53466091837469e-09	0.305335453583788	0.535	0.302	1.88685358487066e-07	5	DENND2D
6094	6.11256444219396e-09	-0.329270093656162	0.008	0.232	2.07872469289722e-07	5	HNMT
6095	6.20383480183351e-09	0.346156395938768	0.622	0.419	2.10456691442495e-07	5	SIGIRR
6096	6.26520272975334e-09	0.402292617468808	0.465	0.26	2.12016307609073e-07	5	SYNE1
6097	6.52487785585033e-09	-0.519248139544545	0.11	0.371	2.20262604678006e-07	5	GLUL
6098	7.13045673654346e-09	0.332627086775057	0.606	0.396	2.40116823062135e-07	5	SYTL1
6099	7.5874645059578e-09	-0.355422500340839	0.071	0.323	2.54883289367212e-07	5	RHOQ
6100	8.30414177423553e-09	0.261043901653568	0.205	0.062	2.77604234603267e-07	5	CAPN12
6101	9.38706586631643e-09	-0.529903480153074	0.669	0.743	3.12289995596078e-07	5	FYB1
6102	9.45435234827648e-09	-0.585100525044879	0.22	0.476	3.13770590103161e-07	5	ZEB2
6103	9.92101244304384e-09	-0.555326915782142	0.488	0.667	3.28466597062603e-07	5	FKBP1A
6104	1.02715724604734e-08	0.271091106493517	0.236	0.081	3.39257476014628e-07	5	AL031777.2
6105	1.03524401877964e-08	-0.348634378612911	0.008	0.227	3.41110427527558e-07	5	P2RY13
6106	1.06191636667616e-08	0.301745164312359	0.157	0.04	3.49063821437489e-07	5	LINC01934
6107	1.08592109029046e-08	-0.294844285721604	0	0.212	3.55258747033877e-07	5	CD300LF
6108	1.08592124084268e-08	-0.295329431152993	0	0.212	3.55258747033877e-07	5	CHST15
6109	1.10209314726153e-08	-0.384898447269062	0.118	0.385	3.59694998038698e-07	5	UBE2J1
6110	1.12407812963096e-08	-0.480616131142054	0.079	0.323	3.66003027881967e-07	5	CCDC88A
